Tabella 1
show_id;View
s6136;7860
s6137;9475
s6138;6299
s6139;5042
s6140;5066
s6141;3492
s6142;4568
s6143;3803
s6144;1453
s6145;1788
s6146;5744
s6147;2416
s6148;3710
s6149;6719
s6150;1440
s6151;9675
s6152;7541
s6153;6014
s6154;6113
s6155;8987
s6156;9671
s6157;7760
s6158;2917
s6159;7864
s6160;1841
s6161;3453
s6162;5671
s6163;6711
s6164;2050
s6165;3247
s6166;4546
s6167;4929
s6168;5390
s6169;5817
s6170;2102
s6171;2586
s6172;8979
s6173;7975
s6174;1185
s6175;1913
s6176;3731
s6177;1010
s6178;8550
s6179;5991
s6180;2888
s6181;7386
s6182;3647
s6183;9132
s6184;2250
s6185;4823
s6186;4617
s6187;6085
s6188;9804
s6189;1550
s6190;3661
s6191;4901
s6192;6429
s6193;9074
s6194;6470
s6195;9445
s6196;8769
s6197;9002
s6198;8110
s6199;7757
s6200;6171
s6201;5031
s6202;9770
s6203;7408
s6204;2383
s6205;2244
s6206;3876
s6207;1300
s6208;5881
s6209;4465
s6210;2845
s6211;3293
s6212;3977
s6213;6509
s6214;4890
s6215;6810
s6216;1210
s6217;8797
s6218;2467
s6219;4503
s6220;9609
s6221;6223
s6222;4041
s6223;5161
s6224;1544
s6225;2737
s6226;1446
s6227;4579
s6228;7574
s6229;5936
s6230;1978
s6231;3254
s6232;3760
s6233;7993
s6234;5352
s6235;4041
s6236;2984
s6237;5916
s6238;4853
s6239;9434
s6240;8236
s6241;7066
s6242;6020
s6243;1793
s6244;5066
s6245;7147
s6246;2643
s6247;5859
s6248;9714
s6249;6049
s6250;7488
s6251;1172
s6252;5523
s6253;4038
s6254;7581
s6255;8667
s6256;2624
s6257;1783
s6258;3057
s6259;2870
s6260;8851
s6261;3390
s6262;7012
s6263;5429
s6264;2291
s6265;5701
s6266;3117
s6267;9087
s6268;5393
s6269;6173
s6270;9772
s6271;5927
s6272;5976
s6273;2762
s6274;4822
s6275;7571
s6276;7500
s6277;1792
s6278;5357
s6279;5759
s6280;3125
s6281;1858
s6282;3838
s6283;4346
s6284;1938
s6285;4731
s6286;8756
s6287;2401
s6288;5269
s6289;9669
s6290;7847
s6291;6654
s6292;8260
s6293;7011
s6294;2721
s6295;6832
s6296;2259
s6297;9679
s6298;9101
s6299;5420
s6300;7643
s6301;8094
s6302;6866
s6303;1307
s6304;4422
s6305;2055
s6306;1435
s6307;3989
s6308;1596
s6309;7223
s6310;8591
s6311;3299
s6312;5195
s6313;4200
s6314;8401
s6315;3637
s6316;7998
s6317;3341
s6318;1668
s6319;8964
s6320;9989
s6321;4633
s6322;5730
s6323;9051
s6324;6290
s6325;9000
s6326;7457
s6327;4911
s6328;4786
s6329;2824
s6330;1109
s6331;8494
s6332;6513
s6333;9916
s6334;8468
s6335;1192
s6336;5848
s6337;2581
s6338;1829
s6339;4358
s6340;4338
s6341;6059
s6342;4652
s6343;5671
s6344;7422
s6345;7690
s6346;7047
s6347;3888
s6348;8359
s6349;2126
s6350;1255
s6351;7452
s6352;3967
s6353;1292
s6354;9624
s6355;6711
s6356;5046
s6357;8727
s6358;9988
s6359;7788
s6360;8840
s6361;3857
s6362;2525
s6363;1453
s6364;1656
s6365;4850
s6366;1937
s6367;6922
s6368;5523
s6369;3211
s6370;9554
s6371;7253
s6372;5733
s6373;9508
s6374;7854
s6375;1495
s6376;6632
s6377;7517
s6378;3377
s6379;5259
s6380;3712
s6381;9182
s6382;9617
s6383;5413
s6384;6803
s6385;2885
s6386;7079
s6387;3909
s6388;5244
s6389;2064
s6390;3501
s6391;3202
s6392;3385
s6393;1282
s6394;7054
s6395;4492
s6396;8740
s6397;4127
s6398;5331
s6399;6411
s6400;9390
s6401;4569
s6402;9989
s6403;1115
s6404;8832
s6405;1857
s6406;2418
s6407;2523
s6408;2061
s6409;6823
s6410;2784
s6411;6828
s6412;6300
s6413;4191
s6414;1050
s6415;1729
s6416;1146
s6417;9094
s6418;8186
s6419;5137
s6420;3379
s6421;8372
s6422;3427
s6423;6551
s6424;2807
s6425;5699
s6426;9589
s6427;6885
s6428;1667
s6429;8840
s6430;7072
s6431;5867
s6432;4662
s6433;7309
s6434;4948
s6435;7389
s6436;3670
s6437;2498
s6438;4501
s6439;2525
s6440;4780
s6441;9213
s6442;2888
s6443;9701
s6444;1306
s6445;4418
s6446;4174
s6447;2586
s6448;7963
s6449;1618
s6450;9318
s6451;3994
s6452;6570
s6453;5442
s6454;6913
s6455;9303
s6456;9418
s6457;1200
s6458;7538
s6459;9422
s6460;5508
s6461;3619
s6462;1757
s6463;1400
s6464;5982
s6465;6295
s6466;2833
s6467;4874
s6468;5344
s6469;8239
s6470;3041
s6471;7039
s6472;1742
s6473;5669
s6474;7619
s6475;4404
s6476;8081
s6477;1896
s6478;4752
s6479;5363
s6480;3968
s6481;6126
s6482;6874
s6483;8764
s6484;7503
s6485;1130
s6486;6206
s6487;3581
s6488;6221
s6489;8199
s6490;7289
s6491;5965
s6492;7995
s6493;6905
s6494;3677
s6495;5718
s6496;4789
s6497;7094
s6498;8924
s6499;1015
s6500;2429
s6501;1226
s6502;3073
s6503;2588
s6504;5879
s6505;1061
s6506;4858
s6507;7215
s6508;8585
s6509;1824
s6510;8530
s6511;5936
s6512;7495
s6513;2391
s6514;8012
s6515;1874
s6516;1635
s6517;3883
s6518;5648
s6519;5561
s6520;7409
s6521;1483
s6522;9297
s6523;2655
s6524;1056
s6525;7913
s6526;5748
s6527;6424
s6528;2627
s6529;9146
s6530;7359
s6531;6834
s6532;9428
s6533;5341
s6534;2044
s6535;3221
s6536;6400
s6537;9574
s6538;4327
s6539;3804
s6540;6097
s6541;7066
s6542;4858
s6543;8253
s6544;4504
s6545;1983
s6546;6410
s6547;4803
s6548;1728
s6549;3664
s6550;6366
s6551;2508
s6552;7838
s6553;2664
s6554;7287
s6555;6373
s6556;8969
s6557;2882
s6558;2867
s6559;8945
s6560;8444
s6561;3622
s6562;9311
s6563;1367
s6564;1634
s6565;5391
s6566;6446
s6567;7571
s6568;4897
s6569;2030
s6570;9882
s6571;1677
s6572;1903
s6573;8790
s6574;2533
s6575;4543
s6576;5730
s6577;5148
s6578;4778
s6579;2836
s6580;9930
s6581;6643
s6582;4342
s6583;5083
s6584;1886
s6585;9983
s6586;6775
s6587;3834
s6588;9626
s6589;5940
s6590;4290
s6591;8507
s6592;9835
s6593;3743
s6594;1222
s6595;2279
s6596;4752
s6597;6566
s6598;2586
s6599;3813
s6600;6721
s6601;7436
s6602;8941
s6603;7394
s6604;5869
s6605;7278
s6606;9917
s6607;9737
s6608;9441
s6609;7547
s6610;2818
s6611;5544
s6612;8179
s6613;9613
s6614;8214
s6615;2868
s6616;7552
s6617;4184
s6618;9221
s6619;5429
s6620;5321
s6621;9643
s6622;2707
s6623;8119
s6624;4140
s6625;4970
s6626;6414
s6627;6483
s6628;9645
s6629;9769
s6630;2521
s6631;4520
s6632;5770
s6633;7528
s6634;8797
s6635;3974
s6636;5195
s6637;4387
s6638;9615
s6639;8819
s6640;5214
s6641;3800
s6642;1148
s6643;2099
s6644;1936
s6645;5032
s6646;2779
s6647;5094
s6648;1742
s6649;4013
s6650;7916
s6651;9973
s6652;6495
s6653;1516
s6654;1859
s6655;9527
s6656;6621
s6657;1376
s6658;9106
s6659;6259
s6660;9370
s6661;2236
s6662;7339
s6663;2043
s6664;8080
s6665;4887
s6666;1298
s6667;1136
s6668;9405
s6669;4307
s6670;4716
s6671;2081
s6672;3563
s6673;6941
s6674;7337
s6675;3104
s6676;6231
s6677;3422
s6678;5028
s6679;3790
s6680;8384
s6681;2474
s6682;4326
s6683;9555
s6684;2669
s6685;3878
s6686;2877
s6687;8108
s6688;3178
s6689;1423
s6690;3813
s6691;5950
s6692;2647
s6693;4194
s6694;6780
s6695;1270
s6696;7041
s6697;7032
s6698;9763
s6699;8018
s6700;9279
s6701;1718
s6702;5313
s6703;5308
s6704;2744
s6705;9314
s6706;2513
s6707;6078
s6708;9361
s6709;2323
s6710;5520
s6711;5196
s6712;6035
s6713;8473
s6714;3348
s6715;9578
s6716;7593
s6717;5492
s6718;2353
s6719;2961
s6720;6971
s6721;4290
s6722;4550
s6723;8437
s6724;7120
s6725;7022
s6726;5202
s6727;3917
s6728;6903
s6729;1254
s6730;4814
s6731;6503
s6732;3976
s6733;1385
s6734;9535
s6735;2068
s6736;5472
s6737;1988
s6738;8504
s6739;5037
s6740;5362
s6741;9192
s6742;2608
s6743;2958
s6744;9798
s6745;2106
s6746;8235
s6747;3847
s6748;1414
s6749;1946
s6750;8930
s6751;9493
s6752;7728
s6753;7356
s6754;5709
s6755;8217
s6756;2279
s6757;4747
s6758;2238
s6759;3722
s6760;4263
s6761;7260
s6762;7527
s6763;5705
s6764;4013
s6765;1583
s6766;8618
s6767;10000
s6768;4595
s6769;6793
s6770;9162
s6771;4773
s6772;9586
s6773;6097
s6774;3215
s6775;7084
s6776;2769
s6777;4707
s6778;6519
s6779;1396
s6780;5426
s6781;1904
s6782;5810
s6783;4942
s6784;6274
s6785;3908
s6786;5814
s6787;9129
s6788;4032
s6789;9319
s6790;3652
s6791;4371
s6792;5919
s6793;3137
s6794;3225
s6795;1889
s6796;8374
s6797;2717
s6798;7127
s6799;4370
s6800;1067
s6801;3558
s6802;3775
s6803;7483
s6804;3031
s6805;5204
s6806;9405
s6807;8252
s6808;2410
s6809;6981
s6810;1352
s6811;1050
s6812;5981
s6813;7277
s6814;7625
s6815;5946
s6816;1695
s6817;8849
s6818;1594
s6819;1916
s6820;2269
s6821;9203
s6822;7419
s6823;4639
s6824;2071
s6825;8294
s6826;9956
s6827;7380
s6828;1811
s6829;2839
s6830;9722
s6831;1199
s6832;3598
s6833;6468
s6834;5741
s6835;1055
s6836;5388
s6837;1053
s6838;4184
s6839;7960
s6840;1843
s6841;8462
s6842;4789
s6843;1693
s6844;5320
s6845;2490
s6846;5582
s6847;5225
s6848;5476
s6849;6701
s6850;9588
s6851;7974
s6852;6892
s6853;4429
s6854;3093
s6855;4069
s6856;5277
s6857;7092
s6858;7811
s6859;9347
s6860;7404
s6861;7972
s6862;4242
s6863;4661
s6864;4973
s6865;9479
s6866;1751
s6867;4849
s6868;1268
s6869;7593
s6870;7967
s6871;5525
s6872;5963
s6873;3213
s6874;2674
s6875;4831
s6876;9495
s6877;4162
s6878;2281
s6879;2290
s6880;2615
s6881;5042
s6882;6497
s6883;5633
s6884;5551
s6885;9601
s6886;7912
s6887;1383
s6888;3318
s6889;8223
s6890;2243
s6891;2819
s6892;6723
s6893;9510
s6894;1731
s6895;4826
s6896;2382
s6897;3155
s6898;5379
s6899;6365
s6900;6364
s6901;2020
s6902;6688
s6903;9816
s6904;2016
s6905;5632
s6906;8836
s6907;6669
s6908;6219
s6909;7924
s6910;6799
s6911;2231
s6912;9873
s6913;2152
s6914;9114
s6915;1346
s6916;1123
s6917;3454
s6918;9602
s6919;2818
s6920;5448
s6921;5279
s6922;5737
s6923;4027
s6924;6998
s6925;2424
s6926;8223
s6927;1571
s6928;4201
s6929;4525
s6930;4810
s6931;2652
s6932;7986
s6933;2488
s6934;6190
s6935;6777
s6936;6649
s6937;8802
s6938;3389
s6939;7456
s6940;9166
s6941;9633
s6942;1439
s6943;8530
s6944;9549
s6945;5862
s6946;3046
s6947;4522
s6948;9902
s6949;7681
s6950;9159
s6951;5664
s6952;2965
s6953;1084
s6954;3735
s6955;8063
s6956;6439
s6957;4411
s6958;1465
s6959;2959
s6960;2976
s6961;9899
s6962;7382
s6963;3923
s6964;1798
s6965;5899
s6966;2382
s6967;9913
s6968;8826
s6969;8945
s6970;4308
s6971;2405
s6972;1115
s6973;2973
s6974;1783
s6975;2474
s6976;5020
s6977;5595
s6978;2639
s6979;7492
s6980;3966
s6981;8227
s6982;3456
s6983;3791
s6984;4353
s6985;6883
s6986;3776
s6987;6268
s6988;9680
s6989;4919
s6990;5890
s6991;5494
s6992;8262
s6993;7849
s6994;2004
s6995;4017
s6996;5389
s6997;3629
s6998;9424
s6999;3936
s7000;7912
s7001;7738
s7002;8979
s7003;8723
s7004;1807
s7005;3670
s7006;6785
s7007;6909
s7008;3454
s7009;2858
s7010;5605
s7011;8273
s7012;8533
s7013;8525
s7014;9430
s7015;4511
s7016;4608
s7017;7614
s7018;9677
s7019;1289
s7020;1289
s7021;5741
s7022;5204
s7023;1465
s7024;8862
s7025;4930
s7026;8555
s7027;4038
s7028;1279
s7029;5790
s7030;3014
s7031;4678
s7032;5382
s7033;8417
s7034;4747
s7035;7018
s7036;3298
s7037;2204
s7038;3814
s7039;8932
s7040;7260
s7041;7841
s7042;3311
s7043;3405
s7044;3718
s7045;1586
s7046;8573
s7047;8682
s7048;9443
s7049;8105
s7050;1666
s7051;3402
s7052;2283
s7053;4473
s7054;4367
s7055;9519
s7056;8021
s7057;7376
s7058;6749
s7059;1319
s7060;1632
s7061;8644
s7062;8044
s7063;1808
s7064;7102
s7065;3154
s7066;8853
s7067;5264
s7068;6962
s7069;3748
s7070;1358
s7071;8735
s7072;8921
s7073;1632
s7074;1011
s7075;3037
s7076;7773
s7077;8850
s7078;1405
s7079;4530
s7080;6274
s7081;3981
s7082;4948
s7083;8544
s7084;3200
s7085;9395
s7086;5802
s7087;4143
s7088;4109
s7089;9908
s7090;8216
s7091;4311
s7092;9624
s7093;2242
s7094;7311
s7095;7839
s7096;1231
s7097;3812
s7098;9912
s7099;5136
s7100;3340
s7101;2559
s7102;6322
s7103;4192
s7104;1811
s7105;1657
s7106;3039
s7107;6853
s7108;1139
s7109;1132
s7110;1998
s7111;9298
s7112;2986
s7113;2875
s7114;7924
s7115;8581
s7116;4322
s7117;8987
s7118;1136
s7119;3390
s7120;3550
s7121;5904
s7122;7641
s7123;2687
s7124;4529
s7125;1573
s7126;5821
s7127;5636
s7128;4377
s7129;3372
s7130;8214
s7131;4406
s7132;8992
s7133;3827
s7134;5627
s7135;2355
s7136;1377
s7137;1445
s7138;3101
s7139;8946
s7140;1857
s7141;4137
s7142;5193
s7143;2275
s7144;9561
s7145;8566
s7146;9439
s7147;5664
s7148;8563
s7149;9899
s7150;6466
s7151;1504
s7152;1149
s7153;4720
s7154;9248
s7155;3222
s7156;1944
s7157;5281
s7158;3031
s7159;8853
s7160;9923
s7161;7458
s7162;4873
s7163;5609
s7164;6784
s7165;4068
s7166;8632
s7167;8009
s7168;1739
s7169;6381
s7170;9044
s7171;1697
s7172;9708
s7173;3943
s7174;8235
s7175;4949
s7176;8920
s7177;4423
s7178;5762
s7179;5293
s7180;4477
s7181;9954
s7182;8703
s7183;5853
s7184;3748
s7185;1178
s7186;4574
s7187;7643
s7188;6878
s7189;8666
s7190;9139
s7191;6986
s7192;7231
s7193;9621
s7194;3903
s7195;9067
s7196;8408
s7197;1057
s7198;3981
s7199;3346
s7200;6353
s7201;9346
s7202;4621
s7203;5876
s7204;4521
s7205;7475
s7206;5480
s7207;8004
s7208;1644
s7209;8358
s7210;4792
s7211;7986
s7212;2668
s7213;6383
s7214;3896
s7215;4651
s7216;4144
s7217;1149
s7218;9856
s7219;7292
s7220;6428
s7221;7207
s7222;2721
s7223;7267
s7224;7429
s7225;4916
s7226;3845
s7227;3123
s7228;4663
s7229;2758
s7230;8568
s7231;1341
s7232;4114
s7233;4922
s7234;8547
s7235;3080
s7236;6540
s7237;8848
s7238;6545
s7239;6880
s7240;5376
s7241;5443
s7242;2520
s7243;5762
s7244;4845
s7245;9511
s7246;2863
s7247;2446
s7248;8340
s7249;1474
s7250;5380
s7251;7197
s7252;4286
s7253;7796
s7254;9302
s7255;3762
s7256;8507
s7257;6162
s7258;5103
s7259;5505
s7260;1957
s7261;8845
s7262;2857
s7263;8529
s7264;6286
s7265;7052
s7266;3638
s7267;9248
s7268;9877
s7269;7419
s7270;9163
s7271;6446
s7272;3588
s7273;3866
s7274;2248
s7275;1158
s7276;2759
s7277;9301
s7278;2724
s7279;3367
s7280;6072
s7281;8933
s7282;4164
s7283;3826
s7284;7592
s7285;9249
s7286;3988
s7287;7974
s7288;8818
s7289;4688
s7290;2765
s7291;7442
s7292;3606
s7293;3049
s7294;2400
s7295;9384
s7296;6937
s7297;1514
s7298;4214
s7299;3225
s7300;4505
s7301;5284
s7302;4118
s7303;9673
s7304;7712
s7305;2509
s7306;2839
s7307;4888
s7308;4193
s7309;1985
s7310;1631
s7311;5587
s7312;3388
s7313;4878
s7314;1716
s7315;5018
s7316;3720
s7317;4540
s7318;8348
s7319;5460
s7320;2203
s7321;9225
s7322;3632
s7323;3539
s7324;9148
s7325;5436
s7326;5424
s7327;8098
s7328;3109
s7329;5640
s7330;1445
s7331;8722
s7332;5631
s7333;6263
s7334;1954
s7335;7786
s7336;9194
s7337;2051
s7338;9863
s7339;1907
s7340;9425
s7341;9337
s7342;5339
s7343;8948
s7344;8120
s7345;3400
s7346;6276
s7347;6796
s7348;6021
s7349;2178
s7350;3584
s7351;9822
s7352;9589
s7353;4009
s7354;2422
s7355;7275
s7356;8210
s7357;3791
s7358;4099
s7359;6006
s7360;4033
s7361;1896
s7362;1210
s7363;7952
s7364;9527
s7365;8758
s7366;4091
s7367;8580
s7368;9234
s7369;5698
s7370;8668
s7371;1488
s7372;6816
s7373;2339
s7374;9249
s7375;4119
s7376;9423
s7377;3981
s7378;2709
s7379;5888
s7380;5201
s7381;5878
s7382;7823
s7383;7515
s7384;7464
s7385;6822
s7386;3594
s7387;5755
s7388;7724
s7389;7777
s7390;6944
s7391;9848
s7392;9299
s7393;3392
s7394;9724
s7395;2694
s7396;3894
s7397;9707
s7398;2311
s7399;6072
s7400;2031
s7401;7394
s7402;3142
s7403;2644
s7404;8011
s7405;3126
s7406;9546
s7407;3572
s7408;7564
s7409;5126
s7410;4015
s7411;3028
s7412;6462
s7413;2611
s7414;7624
s7415;7422
s7416;6249
s7417;2307
s7418;8235
s7419;7418
s7420;1289
s7421;7501
s7422;1888
s7423;7281
s7424;4984
s7425;9649
s7426;9664
s7427;7098
s7428;7375
s7429;4677
s7430;3501
s7431;1193
s7432;6711
s7433;2063
s7434;2286
s7435;8537
s7436;9814
s7437;6438
s7438;9404
s7439;1781
s7440;3619
s7441;3414
s7442;3888
s7443;8480
s7444;2929
s7445;7820
s7446;5951
s7447;4809
s7448;4810
s7449;1798
s7450;9404
s7451;5050
s7452;3579
s7453;6811
s7454;6369
s7455;6783
s7456;1347
s7457;7870
s7458;4208
s7459;4678
s7460;7054
s7461;8672
s7462;7514
s7463;4084
s7464;8177
s7465;3274
s7466;1395
s7467;1145
s7468;8779
s7469;3853
s7470;9875
s7471;1869
s7472;2723
s7473;6706
s7474;8516
s7475;7626
s7476;5845
s7477;1194
s7478;7872
s7479;9693
s7480;4636
s7481;2840
s7482;3130
s7483;5206
s7484;4773
s7485;3926
s7486;9695
s7487;7055
s7488;7512
s7489;2844
s7490;1482
s7491;7160
s7492;5686
s7493;6954
s7494;2791
s7495;5777
s7496;9077
s7497;9883
s7498;5791
s7499;2145
s7500;3514
s7501;5639
s7502;3365
s7503;6308
s7504;4844
s7505;2803
s7506;9496
s7507;3794
s7508;9805
s7509;7744
s7510;6947
s7511;1360
s7512;8958
s7513;4533
s7514;2568
s7515;8763
s7516;8110
s7517;2871
s7518;4497
s7519;5687
s7520;3739
s7521;2981
s7522;5683
s7523;4717
s7524;9698
s7525;4697
s7526;5478
s7527;4710
s7528;8647
s7529;2415
s7530;5515
s7531;4534
s7532;5366
s7533;3198
s7534;8153
s7535;6539
s7536;2898
s7537;9242
s7538;3902
s7539;5020
s7540;6062
s7541;8784
s7542;5330
s7543;4224
s7544;2036
s7545;3538
s7546;1825
s7547;5804
s7548;6977
s7549;7597
s7550;6358
s7551;3843
s7552;3216
s7553;2372
s7554;6764
s7555;9345
s7556;1778
s7557;8433
s7558;8740
s7559;8816
s7560;3672
s7561;2593
s7562;3050
s7563;7069
s7564;1668
s7565;5536
s7566;1312
s7567;6679
s7568;3520
s7569;1241
s7570;5007
s7571;9091
s7572;3263
s7573;9182
s7574;7515
s7575;4947
s7576;6956
s7577;2590
s7578;1095
s7579;1461
s7580;3775
s7581;1108
s7582;4537
s7583;8970
s7584;8918
s7585;3530
s7586;9476
s7587;2113
s7588;3599
s7589;8690
s7590;1249
s7591;7786
s7592;1645
s7593;7233
s7594;1430
s7595;3138
s7596;6895
s7597;9025
s7598;6913
s7599;3458
s7600;2992
s7601;7158
s7602;1888
s7603;9582
s7604;8600
s7605;8172
s7606;3465
s7607;9766
s7608;9970
s7609;5821
s7610;9269
s7611;1441
s7612;7804
s7613;7968
s7614;6952
s7615;6666
s7616;8725
s7617;4288
s7618;1594
s7619;5981
s7620;7503
s7621;3184
s7622;6031
s7623;2752
s7624;3043
s7625;1694
s7626;6668
s7627;9552
s7628;1147
s7629;6639
s7630;1472
s7631;1925
s7632;1851
s7633;1455
s7634;8993
s7635;4341
s7636;5860
s7637;5770
s7638;3741
s7639;2098
s7640;1950
s7641;8270
s7642;8777
s7643;7345
s7644;8049
s7645;4191
s7646;4594
s7647;8246
s7648;1550
s7649;6442
s7650;3956
s7651;3946
s7652;9466
s7653;6289
s7654;8739
s7655;3329
s7656;1780
s7657;3058
s7658;7788
s7659;5561
s7660;7190
s7661;4561
s7662;4934
s7663;6239
s7664;6088
s7665;8007
s7666;1096
s7667;2224
s7668;9326
s7669;4934
s7670;2137
s7671;2252
s7672;1192
s7673;9669
s7674;7206
s7675;6351
s7676;2374
s7677;7993
s7678;6342
s7679;8516
s7680;7600
s7681;7626
s7682;6519
s7683;1370
s7684;5546
s7685;2831
s7686;8008
s7687;8450
s7688;2782
s7689;6842
s7690;3808
s7691;9287
s7692;5299
s7693;5662
s7694;4330
s7695;1613
s7696;9574
s7697;7518
s7698;2955
s7699;3741
s7700;7351
s7701;9707
s7702;7522
s7703;6769
s7704;2525
s7705;1864
s7706;9656
s7707;7450
s7708;8718
s7709;6240
s7710;9708
s7711;5712
s7712;1135
s7713;6359
s7714;5483
s7715;2662
s7716;9510
s7717;8122
s7718;7368
s7719;9546
s7720;5140
s7721;9620
s7722;8597
s7723;4270
s7724;6079
s7725;2953
s7726;6031
s7727;8182
s7728;6826
s7729;6244
s7730;2281
s7731;8293
s7732;3370
s7733;7645
s7734;4092
s7735;7567
s7736;5265
s7737;9688
s7738;6706
s7739;3753
s7740;8645
s7741;1134
s7742;2781
s7743;1890
s7744;9175
s7745;5300
s7746;3430
s7747;9297
s7748;3692
s7749;2139
s7750;3069
s7751;2337
s7752;3695
s7753;3970
s7754;1450
s7755;3826
s7756;6858
s7757;5748
s7758;4327
s7759;2334
s7760;4901
s7761;8193
s7762;1947
s7763;8013
s7764;8756
s7765;1058
s7766;2517
s7767;4188
s7768;7651
s7769;2861
s7770;8678
s7771;7066
s7772;9240
s7773;5375
s7774;7937
s7775;9019
s7776;2503
s7777;8439
s7778;8788
s7779;2790
s7780;9348
s7781;4006
s7782;9082
s7783;3731
s7784;5795
s7785;7934
s7786;7675
s7787;7744
s7788;9853
s7789;5962
s7790;6770
s7791;6148
s7792;3018
s7793;4312
s7794;5562
s7795;5492
s7796;4015
s7797;4625
s7798;7413
s7799;3801
s7800;5064
s7801;8395
s7802;8889
s7803;9800
s7804;6075
s7805;4495
s7806;4866
s7807;3445
s7808;6870
s7809;4111
s7810;8257
s7811;8225
s7812;1550
s7813;6259
s7814;5555
s7815;6918
s7816;9150
s7817;7985
s7818;3499
s7819;8720
s7820;4186
s7821;9568
s7822;9981
s7823;7374
s7824;2160
s7825;7426
s7826;7427
s7827;2109
s7828;3812
s7829;8304
s7830;2492
s7831;5120
s7832;4148
s7833;7843
s7834;5932
s7835;8224
s7836;4939
s7837;8667
s7838;6086
s7839;1677
s7840;7955
s7841;1901
s7842;7605
s7843;2758
s7844;10000
s7845;8732
s7846;2365
s7847;2121
s7848;9141
s7849;4475
s7850;4834
s7851;8655
s7852;1976
s7853;8594
s7854;7561
s7855;5345
s7856;1496
s7857;1434
s7858;1853
s7859;5009
s7860;9748
s7861;6337
s7862;8044
s7863;1872
s7864;6361
s7865;7150
s7866;7956
s7867;9687
s7868;5270
s7869;2408
s7870;4403
s7871;1188
s7872;6828
s7873;7052
s7874;4188
s7875;5268
s7876;9038
s7877;4384
s7878;1901
s7879;7897
s7880;4145
s7881;8939
s7882;4268
s7883;8311
s7884;1559
s7885;2345
s7886;7962
s7887;1915
s7888;2017
s7889;1987
s7890;9182
s7891;7497
s7892;1760
s7893;4692
s7894;9410
s7895;6531
s7896;3998
s7897;8540
s7898;1743
s7899;3536
s7900;2936
s7901;9837
s7902;2216
s7903;6544
s7904;4180
s7905;2041
s7906;1164
s7907;4442
s7908;2108
s7909;6786
s7910;1731
s7911;9852
s7912;7614
s7913;9681
s7914;3748
s7915;6971
s7916;8076
s7917;5091
s7918;2511
s7919;8180
s7920;8648
s7921;9746
s7922;8132
s7923;2676
s7924;9694
s7925;8155
s7926;9287
s7927;7018
s7928;2441
s7929;7810
s7930;7724
s7931;7565
s7932;8625
s7933;9374
s7934;7639
s7935;9751
s7936;1911
s7937;9617
s7938;1879
s7939;6072
s7940;5855
s7941;8521
s7942;5982
s7943;1438
s7944;6654
s7945;5421
s7946;1109
s7947;9801
s7948;5011
s7949;2795
s7950;8018
s7951;5288
s7952;2641
s7953;4548
s7954;4791
s7955;3599
s7956;7542
s7957;6145
s7958;3661
s7959;3830
s7960;9995
s7961;6760
s7962;7543
s7963;4018
s7964;9215
s7965;4076
s7966;4029
s7967;8014
s7968;8231
s7969;7093
s7970;4746
s7971;1704
s7972;7919
s7973;4317
s7974;7517
s7975;9888
s7976;9234
s7977;8880
s7978;9150
s7979;4178
s7980;6998
s7981;5532
s7982;5505
s7983;1028
s7984;9855
s7985;5405
s7986;8217
s7987;9454
s7988;4658
s7989;8215
s7990;9021
s7991;9350
s7992;9316
s7993;6102
s7994;5656
s7995;9194
s7996;1531
s7997;3908
s7998;8105
s7999;3594
s8000;7637
s8001;3241
s8002;3889
s8003;1950
s8004;9453
s8005;9630
s8006;8023
s8007;4657
s8008;9690
s8009;3177
s8010;7996
s8011;9023
s8012;1643
s8013;7571
s8014;3233
s8015;6266
s8016;7825
s8017;5239
s8018;9229
s8019;3393
s8020;9119
s8021;1783
s8022;6422
s8023;6164
s8024;9488
s8025;8910
s8026;1937
s8027;5898
s8028;8688
s8029;6423
s8030;1894
s8031;5451
s8032;9177
s8033;7570
s8034;9373
s8035;6999
s8036;6126
s8037;8678
s8038;1913
s8039;6444
s8040;2906
s8041;3095
s8042;7299
s8043;4950
s8044;6043
s8045;9888
s8046;8786
s8047;1373
s8048;4831
s8049;6505
s8050;5660
s8051;3437
s8052;3163
s8053;9383
s8054;5773
s8055;7566
s8056;7445
s8057;2240
s8058;7931
s8059;8793
s8060;6284
s8061;1570
s8062;2898
s8063;4212
s8064;8678
s8065;9496
s8066;5402
s8067;2781
s8068;1657
s8069;7809
s8070;6189
s8071;6490
s8072;4114
s8073;8566
s8074;4121
s8075;2306
s8076;6059
s8077;3040
s8078;6557
s8079;4486
s8080;2201
s8081;7239
s8082;3867
s8083;6303
s8084;8855
s8085;4116
s8086;4077
s8087;6994
s8088;2315
s8089;1680
s8090;4778
s8091;9980
s8092;1586
s8093;9145
s8094;2894
s8095;7870
s8096;5895
s8097;3843
s8098;2032
s8099;5396
s8100;4535
s8101;1842
s8102;7890
s8103;3582
s8104;6800
s8105;2901
s8106;3773
s8107;9989
s8108;7516
s8109;4308
s8110;2333
s8111;6135
s8112;1725
s8113;2614
s8114;7677
s8115;4031
s8116;6964
s8117;9741
s8118;4297
s8119;5126
s8120;9233
s8121;9504
s8122;7569
s8123;8565
s8124;5083
s8125;5403
s8126;8374
s8127;6603
s8128;2378
s8129;3382
s8130;3947
s8131;9385
s8132;3964
s8133;1357
